station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,status,county_name,sample_code,sample_date,sample_depth,sample_depth_units,parameter,result,reporting_limit,units,method_name
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0895A0196,8/16/95 14:00,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ0800B8859,8/16/00 13:40,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0806B0344,8/16/06 10:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0816B0084,8/16/16 11:25,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0894A0192,8/17/94 13:30,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0805B1240,8/17/05 10:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0811B3256,8/17/11 11:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0893A0214,8/18/93 13:00,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0899A0227,8/18/99 13:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0804B0849,8/18/04 10:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0810B2843,8/18/10 11:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0892A0340,8/19/92 13:15,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0898A0211,8/19/98 13:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0809B2451,8/19/09 10:50,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0815B0089,8/19/15 10:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0897A0422,8/20/97 12:00,9,Feet,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ0803B0495,8/20/03 12:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0808B2032,8/20/08 12:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0814B0111,8/20/14 0:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0819B0087,8/20/19 11:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0891A0379,8/21/91 13:15,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0896A0177,8/21/96 13:20,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ0802B2703,8/21/02 13:19,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0813B0209,8/21/13 12:35,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0812B3568,8/22/12 11:35,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0820B0025,8/26/20 12:40,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,C0996A1826,9/5/96 8:30,1,Meters,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0915B0102,9/14/15 11:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0993A0233,9/15/93 13:00,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0999A0236,9/15/99 12:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0904B0903,9/15/04 10:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0910B2895,9/15/10 11:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0992A0366,9/16/92 13:00,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0998A0247,9/16/98 12:40,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0909B2502,9/16/09 12:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0920B0033,9/16/20 13:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0997A0543,9/17/97 12:00,9,Feet,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DU0903B0796,9/17/03 10:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0908B2090,9/17/08 11:45,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0914B0129,9/17/14 11:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0919B0103,9/17/19 10:40,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0990A0305,9/18/90 12:50,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0991A0445,9/18/91 13:15,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0996A0199,9/18/96 13:10,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ0902B4505,9/18/02 11:45,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0913B0246,9/18/13 13:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ0901B0308,9/19/01 13:45,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0907B1728,9/19/07 11:10,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0912B3620,9/19/12 13:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0918B0108,9/19/18 11:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0995A0226,9/20/95 13:00,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ0900B0032,9/20/00 14:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0906B1308,9/20/06 12:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0916B0093,9/20/16 12:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D0917B0106,9/20/17 11:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM0994A0217,9/21/94 13:15,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0905B1275,9/21/05 9:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA0911B3282,9/21/11 11:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM1097A0624,10/15/97 12:34,9,Feet,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DU1003B0869,10/15/03 10:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1008B2132,10/15/08 11:35,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D1014B0157,10/15/14 11:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D1019B0110,10/15/19 10:45,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM1090A0334,10/16/90 12:40,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM1091A0484,10/16/91 12:50,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM1096A0222,10/16/96 13:55,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ1002B7418,10/16/02 10:50,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ1002B7419,10/16/02 11:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ1002B7420,10/16/02 11:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D1018B0119,10/16/18 11:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ1001B0742,10/17/01 14:35,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1007B1765,10/17/07 12:10,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1012B3653,10/17/12 11:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D1017B0115,10/17/17 11:25,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM1093A0252,10/18/93 13:20,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM1095A0247,10/18/95 13:10,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ1000B1501,10/18/00 13:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1006B1351,10/18/06 11:25,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1011B3338,10/18/11 12:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D1016B0102,10/18/16 11:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM1094A0238,10/19/94 13:20,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1005B1308,10/19/05 9:24,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1099A0322,10/20/99 13:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1004B0935,10/20/04 9:35,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1010B2930,10/20/10 11:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D1015B0118,10/20/15 11:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM1092A0391,10/21/92 12:20,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1098A0284,10/21/98 12:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1009B2537,10/21/09 11:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1013B3623,10/22/13 13:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM1190A0354,11/13/90 14:05,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ1101B0892,11/14/01 12:40,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1107B1786,11/14/07 10:50,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1112B3698,11/14/12 13:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D1117B0122,11/14/17 12:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,D1118B0130,11/14/18 12:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,OM1195A0269,11/15/95 14:00,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DZ1100B2358,11/15/00 12:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1106B1407,11/15/06 11:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
384,Barker Sl. Pump Plnt,North Bay Aqueduct at Barker Slough Pumping Plant,KG000000,Surface Water,38.2759,121.7965,Review Status Unknown,Solano,DA1111B3363,11/15/11 11:40,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
